Date,DayOfTheWeek,FlightNo,Airline,Airline IATA Code,Airline ICAO Code,DestinationCity,DestinationAirportIATACode,DestinationAirportICAOCode,FlightType,Scheduled Departure Local Time,Scheduled Departure UTC,Actual Departure,Delay Duration Local(minutes),Delay Status,
2022-01-03,Monday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,03 Jan 19:35,03 Jan 13:35,03 Jan 20:47,72,1,
2022-01-03,Monday,4049,Biman Bangladesh Airlines,BG,BBC,Dammam,DMM,OEDF,International,03 Jan 19:55,03 Jan 13:55,03 Jan 21:03,68,1,
2022-01-03,Monday,605,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,03 Jan 20:30,03 Jan 14:30,03 Jan 20:43,13,0,
2022-01-03,Monday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,03 Jan 21:25,03 Jan 15:25,03 Jan 23:05,100,1,
2022-01-03,Monday,586,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,03 Jan 21:30,03 Jan 15:30,03 Jan 22:13,43,1,
2022-01-03,Monday,21,Biman Bangladesh Airlines,BG,BBC,Muscat,MCT,OOMS,International,03 Jan 21:45,03 Jan 15:45,03 Jan 22:10,25,1,
2022-01-03,Monday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,03 Jan 21:50,03 Jan 15:50,03 Jan 22:23,33,1,
2022-01-03,Monday,447,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,03 Jan 22:40,03 Jan 16:40,03 Jan 22:56,16,0,
2022-01-03,Monday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,03 Jan 22:40,03 Jan 16:40,03 Jan 23:25,45,1,
2022-01-03,Monday,70,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,03 Jan 22:55,03 Jan 16:55,03 Jan 23:09,14,0,
2022-01-03,Monday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,03 Jan 23:00,03 Jan 17:00,03 Jan 22:35,0,0,
2022-01-03,Monday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,03 Jan 23:00,03 Jan 17:00,03 Jan 23:41,41,1,
2022-01-03,Monday,4039,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,03 Jan 23:30,03 Jan 17:30,03 Jan 23:34,4,0,
2022-01-04,Tuesday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,04 Jan 8:00,04 Jan 2:00,04 Jan 8:26,26,1,
2022-01-04,Tuesday,4091,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,04 Jan 8:05,04 Jan 2:05,04 Jan 8:36,31,1,
2022-01-04,Tuesday,84,Biman Bangladesh Airlines,BG,BBC,Singapore,SIN,WSSS,International,04 Jan 8:25,04 Jan 2:25,04 Jan 8:39,14,0,
2022-01-04,Tuesday,5085,Biman Bangladesh Airlines,BG,BBC,Goma,GOM,FZNA,International,04 Jan 9:00,04 Jan 3:00,04 Jan 9:18,18,0,
2022-01-04,Tuesday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,04 Jan 9:15,04 Jan 3:15,04 Jan 10:52,97,1,
2022-01-04,Tuesday,249,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,04 Jan 9:15,04 Jan 3:15,04 Jan 9:17,2,0,
2022-01-04,Tuesday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,04 Jan 9:20,04 Jan 3:20,04 Jan 10:35,75,1,
2022-01-04,Tuesday,471,Biman Bangladesh Airlines,BG,BBC,Barisal,BZL,VGBR,Domestic,04 Jan 9:30,04 Jan 3:30,04 Jan 9:44,14,0,
2022-01-04,Tuesday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,04 Jan 9:40,04 Jan 3:40,04 Jan 10:24,44,1,
2022-01-04,Tuesday,282,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,04 Jan 9:45,04 Jan 3:45,04 Jan 10:02,17,0,
2022-01-04,Tuesday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,04 Jan 10:45,04 Jan 4:45,04 Jan 11:40,55,1,
2022-01-04,Tuesday,200,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,04 Jan 10:45,04 Jan 4:45,04 Jan 11:01,16,0,
2022-01-04,Tuesday,601,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,04 Jan 11:00,04 Jan 5:00,04 Jan 11:10,10,0,
2022-01-04,Tuesday,8187,Qatar Airways,QR,QTR,Zaragoza,ZAZ,LEZG,International,04 Jan 11:05,04 Jan 5:05,04 Jan 11:22,17,0,
2022-01-04,Tuesday,433,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,04 Jan 11:30,04 Jan 5:30,04 Jan 11:54,24,1,
2022-01-04,Tuesday,501,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,04 Jan 11:30,04 Jan 5:30,04 Jan 12:29,59,1,
2022-01-04,Tuesday,493,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,04 Jan 11:45,04 Jan 5:45,04 Jan 14:02,137,1,
2022-01-04,Tuesday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,04 Jan 12:10,04 Jan 6:10,04 Jan 13:24,74,1,
2022-01-04,Tuesday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,04 Jan 12:35,04 Jan 6:35,04 Jan 13:17,102,1,
2022-01-04,Tuesday,979,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,04 Jan 12:40,04 Jan 6:40,04 Jan 12:50,10,0,
2022-01-04,Tuesday,316,Oman Air,WY,OMA,Muscat,MCT,OOMS,International,04 Jan 12:45,04 Jan 6:45,04 Jan 12:52,7,0,
2022-01-04,Tuesday,398,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,04 Jan 12:50,04 Jan 6:50,04 Jan 14:10,80,1,
2022-01-04,Tuesday,449,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,04 Jan 13:20,04 Jan 7:20,04 Jan 13:29,9,0,
2022-01-04,Tuesday,322,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,04 Jan 13:40,04 Jan 7:40,04 Jan 14:38,58,1,
2022-01-04,Tuesday,503,Maldivian,Q2,DQA,Male,MLE,VRMM,International,04 Jan 14:40,04 Jan 8:40,04 Jan 15:19,39,1,
2022-01-04,Tuesday,437,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,04 Jan 14:45,04 Jan 8:45,04 Jan 15:02,17,0,
2022-01-04,Tuesday,693,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,04 Jan 15:15,04 Jan 9:15,04 Jan 16:40,85,1,
2022-01-04,Tuesday,615,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,04 Jan 15:45,04 Jan 9:45,04 Jan 16:00,15,0,
2022-01-04,Tuesday,947,NovoAir,VQ,NVQ,Jessore,JSR,VGJR,Domestic,04 Jan 16:00,04 Jan 10:00,04 Jan 16:18,18,0,
2022-01-04,Tuesday,935,NovoAir,VQ,NVQ,Cox's Bazar,CXB,VGCB,Domestic,04 Jan 16:20,04 Jan 10:20,04 Jan 16:42,22,1,
2022-01-04,Tuesday,679,Himalaya Airlines,H9,HIM,Kathmandu,KTM,VNKT,International,04 Jan 16:25,04 Jan 10:25,04 Jan 17:07,42,1,
2022-01-04,Tuesday,495,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,04 Jan 16:30,04 Jan 10:30,04 Jan 19:25,175,1,
2022-01-04,Tuesday,8251,IndiGo,6E,IGO,Kolkata,CCU,VECC,International,04 Jan 16:35,04 Jan 10:35,04 Jan 16:57,22,1,
2022-01-04,Tuesday,584,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,04 Jan 16:35,04 Jan 10:35,04 Jan 17:28,53,1,
2022-01-04,Tuesday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,04 Jan 16:55,04 Jan 10:55,04 Jan 17:23,28,1,
2022-01-04,Tuesday,6652,Hong Kong Air Cargo,RH,HKC,Hong Kong,HKG,VHHH,International,04 Jan 17:00,04 Jan 11:00,04 Jan 18:44,104,1,
2022-01-04,Tuesday,333,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,04 Jan 17:25,04 Jan 11:25,04 Jan 18:18,53,1,
2022-01-04,Tuesday,467,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,04 Jan 17:30,04 Jan 11:30,04 Jan 17:30,0,0,
2022-01-04,Tuesday,235,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,04 Jan 17:30,04 Jan 11:30,04 Jan 18:23,53,1,
2022-01-04,Tuesday,3240,Cathay Pacific,CX,CPA,Hong Kong,HKG,VHHH,International,04 Jan 17:55,04 Jan 11:55,04 Jan 20:20,145,1,
2022-01-04,Tuesday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,04 Jan 18:40,04 Jan 12:40,04 Jan 19:20,40,1,
2022-01-04,Tuesday,4035,Biman Bangladesh Airlines,BG,BBC,Jeddah,JED,OEJN,International,04 Jan 18:50,04 Jan 12:50,04 Jan 19:14,24,1,
2022-01-04,Tuesday,639,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,04 Jan 18:50,04 Jan 12:50,04 Jan 20:12,82,1,
2022-01-04,Tuesday,987,NovoAir,VQ,NVQ,Sylhet,ZYL,VGSY,Domestic,04 Jan 19:00,04 Jan 13:00,04 Jan 19:54,54,1,
2022-01-04,Tuesday,86,Biman Bangladesh Airlines,BG,BBC,Kuala Lumpur,KUL,WMKK,International,04 Jan 19:15,04 Jan 13:15,04 Jan 23:42,267,1,
2022-01-04,Tuesday,617,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,04 Jan 19:15,04 Jan 13:15,04 Jan 19:40,25,1,
2022-01-04,Tuesday,43,Biman Bangladesh Airlines,BG,BBC,Kuwait City,KWI,OKBK,International,04 Jan 19:15,04 Jan 13:15,04 Jan 19:53,38,1,
2022-01-04,Tuesday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,04 Jan 19:35,04 Jan 13:35,04 Jan 20:30,55,1,
2022-01-04,Tuesday,121,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,04 Jan 19:45,04 Jan 13:45,04 Jan 20:29,44,1,
2022-01-04,Tuesday,4049,Biman Bangladesh Airlines,BG,BBC,Dammam,DMM,OEDF,International,04 Jan 19:55,04 Jan 13:55,04 Jan 20:36,41,1,
2022-01-04,Tuesday,951,NovoAir,VQ,NVQ,Jessore,JSR,VGJR,Domestic,04 Jan 20:00,04 Jan 14:00,04 Jan 20:15,15,0,
2022-01-04,Tuesday,47,Biman Bangladesh Airlines,BG,BBC,Dubai,DXB,OMDB,International,04 Jan 20:00,04 Jan 14:00,04 Jan 20:57,57,1,
2022-01-04,Tuesday,605,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,04 Jan 20:30,04 Jan 14:30,04 Jan 20:39,9,0,
2022-01-04,Tuesday,341,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,04 Jan 21:25,04 Jan 15:25,04 Jan 21:36,11,0,
2022-01-04,Tuesday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,04 Jan 21:25,04 Jan 15:25,04 Jan 22:00,35,1,
2022-01-04,Tuesday,321,US-Bangla Airlines,BS,UBG,Muscat,MCT,OOMS,International,04 Jan 21:45,04 Jan 15:45,04 Jan 21:56,11,0,
2022-01-04,Tuesday,25,Biman Bangladesh Airlines,BG,BBC,Doha,DOH,OTHH,International,04 Jan 21:45,04 Jan 15:45,04 Jan 22:05,20,0,
2022-01-04,Tuesday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,04 Jan 21:50,04 Jan 15:50,04 Jan 22:34,44,1,
2022-01-04,Tuesday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,04 Jan 22:40,04 Jan 16:40,04 Jan 23:08,28,1,
2022-01-04,Tuesday,284,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,04 Jan 22:50,04 Jan 16:50,04 Jan 23:00,10,0,
2022-01-04,Tuesday,713,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,04 Jan 22:55,04 Jan 16:55,04 Jan 22:58,3,0,
2022-01-04,Tuesday,70,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,04 Jan 22:55,04 Jan 16:55,04 Jan 23:07,12,0,
2022-01-04,Tuesday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,04 Jan 23:00,04 Jan 17:00,04 Jan 23:00,0,0,
2022-01-04,Tuesday,4039,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,04 Jan 23:30,04 Jan 17:30,04 Jan 23:39,9,0,
2022-01-05,Wednesday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Jan 7:45,05 Jan 1:45,05 Jan 10:04,134,1,
2022-01-05,Wednesday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,05 Jan 9:15,05 Jan 3:15,05 Jan 11:07,112,1,
2022-01-05,Wednesday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,05 Jan 9:20,05 Jan 3:20,05 Jan 11:02,102,1,
2022-01-05,Wednesday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Jan 9:40,05 Jan 3:40,05 Jan 11:10,90,1,
2022-01-05,Wednesday,315,US-Bangla Airlines,BS,UBG,Kuala Lumpur,KUL,WMKK,International,05 Jan 9:50,05 Jan 3:50,05 Jan 9:44,0,0,
2022-01-05,Wednesday,200,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,05 Jan 10:45,05 Jan 4:45,05 Jan 11:25,40,1,
2022-01-05,Wednesday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Jan 10:45,05 Jan 4:45,05 Jan 12:04,79,1,
2022-01-05,Wednesday,601,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Jan 11:00,05 Jan 5:00,05 Jan 11:29,29,1,
2022-01-05,Wednesday,591,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,05 Jan 11:15,05 Jan 5:15,05 Jan 12:06,51,1,
2022-01-05,Wednesday,433,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,05 Jan 11:30,05 Jan 5:30,05 Jan 11:54,24,1,
2022-01-05,Wednesday,4097,Biman Bangladesh Airlines,BG,BBC,Delhi,DEL,VIDP,International,05 Jan 12:00,05 Jan 6:00,05 Jan 12:51,51,1,
2022-01-05,Wednesday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,05 Jan 12:10,05 Jan 6:10,05 Jan 12:56,46,1,
2022-01-05,Wednesday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,05 Jan 12:35,05 Jan 6:35,05 Jan 12:40,5,0,
2022-01-05,Wednesday,991,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,05 Jan 12:40,05 Jan 6:40,05 Jan 13:10,30,1,
2022-01-05,Wednesday,719,SpiceJet,SG,SEJ,Kolkata,CCU,VECC,International,05 Jan 13:10,05 Jan 7:10,05 Jan 13:08,0,0,
2022-01-05,Wednesday,78,Biman Bangladesh Airlines,BG,BBC,Hong Kong,HKG,VHHH,International,05 Jan 13:15,05 Jan 7:15,05 Jan 13:24,9,0,
2022-01-05,Wednesday,398,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,05 Jan 13:20,05 Jan 7:20,05 Jan 13:37,17,0,
2022-01-05,Wednesday,437,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,05 Jan 14:45,05 Jan 8:45,05 Jan 15:15,30,1,
2022-01-05,Wednesday,693,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,05 Jan 15:15,05 Jan 9:15,05 Jan 15:27,12,0,
2022-01-05,Wednesday,615,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Jan 15:45,05 Jan 9:45,05 Jan 16:17,32,1,
2022-01-05,Wednesday,603,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Jan 16:15,05 Jan 10:15,05 Jan 18:23,128,1,
2022-01-05,Wednesday,679,Himalaya Airlines,H9,HIM,Kathmandu,KTM,VNKT,International,05 Jan 16:25,05 Jan 10:25,05 Jan 17:18,53,1,
2022-01-05,Wednesday,495,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,05 Jan 16:30,05 Jan 10:30,05 Jan 18:52,142,1,
2022-01-05,Wednesday,584,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,05 Jan 16:35,05 Jan 10:35,05 Jan 17:27,52,1,
2022-01-05,Wednesday,3871,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,05 Jan 16:45,05 Jan 10:45,05 Jan 17:08,23,1,
2022-01-05,Wednesday,4135,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Jan 16:55,05 Jan 10:55,05 Jan 17:28,33,1,
2022-01-05,Wednesday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Jan 16:55,05 Jan 10:55,05 Jan 17:33,38,1,
2022-01-05,Wednesday,4037,Biman Bangladesh Airlines,BG,BBC,Medina,MED,OEMA,International,05 Jan 17:10,05 Jan 11:10,05 Jan 18:02,52,1,
2022-01-05,Wednesday,245,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,05 Jan 17:30,05 Jan 11:30,05 Jan 17:58,28,1,
2022-01-05,Wednesday,467,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,05 Jan 17:30,05 Jan 11:30,05 Jan 17:40,10,0,
2022-01-05,Wednesday,1859,IndiGo,6E,IGO,Kolkata,CCU,VECC,International,05 Jan 17:50,05 Jan 11:50,05 Jan 18:12,22,1,
2022-01-05,Wednesday,47,Biman Bangladesh Airlines,BG,BBC,Dubai,DXB,OMDB,International,05 Jan 18:30,05 Jan 12:30,05 Jan 20:39,129,1,
2022-01-05,Wednesday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,05 Jan 18:40,05 Jan 12:40,05 Jan 19:09,29,1,
2022-01-05,Wednesday,639,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Jan 18:50,05 Jan 12:50,05 Jan 19:46,56,1,
2022-01-05,Wednesday,251,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,05 Jan 19:00,05 Jan 13:00,05 Jan 19:07,7,0,
2022-01-05,Wednesday,333,US-Bangla Airlines,BS,UBG,Doha,DOH,OTHH,International,05 Jan 19:00,05 Jan 13:00,05 Jan 19:19,19,0,
2022-01-05,Wednesday,617,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,05 Jan 19:15,05 Jan 13:15,05 Jan 19:40,25,1,
2022-01-05,Wednesday,635,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Jan 19:35,05 Jan 13:35,05 Jan 20:00,25,1,
2022-01-05,Wednesday,321,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,05 Jan 19:40,05 Jan 13:40,05 Jan 20:08,28,1,
2022-01-05,Wednesday,515,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Jan 20:05,05 Jan 14:05,05 Jan 21:08,63,1,
2022-01-05,Wednesday,873,Air Arabia,G9,ABY,Ra'sal-Khaymah,RKT,OMRK,International,05 Jan 20:20,05 Jan 14:20,05 Jan 21:46,86,1,
2022-01-05,Wednesday,605,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Jan 20:30,05 Jan 14:30,05 Jan 20:42,12,0,
2022-01-05,Wednesday,341,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,05 Jan 21:25,05 Jan 15:25,05 Jan 21:39,14,0,
2022-01-05,Wednesday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,05 Jan 21:25,05 Jan 15:25,05 Jan 21:55,30,1,
2022-01-05,Wednesday,702,Jin Air,LJ,JNA,Seoul,ICN,RKSI,International,05 Jan 21:30,05 Jan 15:30,05 Jan 22:30,60,1,
2022-01-05,Wednesday,25,Biman Bangladesh Airlines,BG,BBC,Doha,DOH,OTHH,International,05 Jan 21:45,05 Jan 15:45,05 Jan 22:00,15,0,
2022-01-05,Wednesday,21,Biman Bangladesh Airlines,BG,BBC,Muscat,MCT,OOMS,International,05 Jan 21:45,05 Jan 15:45,05 Jan 22:08,23,1,
2022-01-05,Wednesday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,05 Jan 21:50,05 Jan 15:50,05 Jan 23:18,88,1,
2022-01-05,Wednesday,27,Biman Bangladesh Airlines,BG,BBC,Abu Dhabi,AUH,OMAA,International,05 Jan 22:30,05 Jan 16:30,05 Jan 23:40,70,1,
2022-01-05,Wednesday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,05 Jan 22:40,05 Jan 16:40,05 Jan 23:35,55,1,
2022-01-05,Wednesday,447,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,05 Jan 22:40,05 Jan 16:40,05 Jan 23:12,32,1,
2022-01-05,Wednesday,8333,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,05 Jan 22:50,05 Jan 16:50,05 Jan 22:59,9,0,
2022-01-05,Wednesday,197,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,05 Jan 22:55,05 Jan 16:55,05 Jan 23:50,55,1,
2022-01-05,Wednesday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,05 Jan 23:00,05 Jan 17:00,05 Jan 23:36,36,1,
2022-01-05,Wednesday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,05 Jan 23:00,05 Jan 17:00,05 Jan 23:11,11,0,
2022-01-05,Wednesday,4039,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,05 Jan 23:30,05 Jan 17:30,05 Jan 23:55,25,1,
2022-01-06,Thursday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,06 Jan 7:45,06 Jan 1:45,06 Jan 9:50,125,1,
2022-01-06,Thursday,4091,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,06 Jan 8:05,06 Jan 2:05,06 Jan 10:22,137,1,
2022-01-06,Thursday,84,Biman Bangladesh Airlines,BG,BBC,Singapore,SIN,WSSS,International,06 Jan 8:25,06 Jan 2:25,06 Jan 10:21,116,1,
2022-01-06,Thursday,249,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,06 Jan 9:15,06 Jan 3:15,06 Jan 11:25,130,1,
2022-01-06,Thursday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,06 Jan 9:20,06 Jan 3:20,06 Jan 11:24,124,1,
2022-01-06,Thursday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,06 Jan 9:40,06 Jan 3:40,06 Jan 11:45,125,1,
2022-01-06,Thursday,282,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,06 Jan 9:45,06 Jan 3:45,06 Jan 11:55,130,1,
2022-01-06,Thursday,315,US-Bangla Airlines,BS,UBG,Kuala Lumpur,KUL,WMKK,International,06 Jan 10:30,06 Jan 4:30,06 Jan 11:30,60,1,
2022-01-06,Thursday,182,Vistara,UK,VTI,Delhi,DEL,VIDP,International,06 Jan 10:30,06 Jan 4:30,06 Jan 11:40,70,1,
2022-01-06,Thursday,71,Biman Bangladesh Airlines,BG,BBC,Kathmandu,KTM,VNKT,International,06 Jan 10:30,06 Jan 4:30,06 Jan 12:13,103,1,
2022-01-06,Thursday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,06 Jan 10:45,06 Jan 4:45,06 Jan 12:16,91,1,
2022-01-06,Thursday,200,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,06 Jan 10:45,06 Jan 4:45,06 Jan 12:21,96,1,
2022-01-06,Thursday,503,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,06 Jan 10:45,06 Jan 4:45,06 Jan 10:57,12,0,
2022-01-06,Thursday,591,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,06 Jan 11:15,06 Jan 5:15,06 Jan 12:23,68,1,
2022-01-06,Thursday,433,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,06 Jan 11:30,06 Jan 5:30,06 Jan 12:55,85,1,
2022-01-06,Thursday,88,Biman Bangladesh Airlines,BG,BBC,Bangkok,BKK,VTBS,International,06 Jan 11:30,06 Jan 5:30,06 Jan 12:35,65,1,
2022-01-06,Thursday,4097,Biman Bangladesh Airlines,BG,BBC,Delhi,DEL,VIDP,International,06 Jan 12:00,06 Jan 6:00,06 Jan 14:17,137,1,
2022-01-06,Thursday,207,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,06 Jan 12:00,06 Jan 6:00,06 Jan 12:55,55,1,
2022-01-06,Thursday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,06 Jan 12:10,06 Jan 6:10,06 Jan 12:52,42,1,
2022-01-06,Thursday,719,SpiceJet,SG,SEJ,Kolkata,CCU,VECC,International,06 Jan 13:10,06 Jan 7:10,06 Jan 13:31,21,1,
2022-01-06,Thursday,449,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,06 Jan 13:20,06 Jan 7:20,06 Jan 13:56,36,1,
2022-01-06,Thursday,398,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,06 Jan 13:20,06 Jan 7:20,06 Jan 13:27,7,0,
2022-01-06,Thursday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,06 Jan 13:23,06 Jan 7:23,06 Jan 13:23,0,0,
2022-01-06,Thursday,322,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,06 Jan 13:40,06 Jan 7:40,06 Jan 14:47,67,1,
2022-01-06,Thursday,621,Myanmar Airways International,8M,MMA,Yangon,RGN,VYYY,International,06 Jan 14:30,06 Jan 8:30,06 Jan 16:16,106,1,
2022-01-06,Thursday,8298,IndiGo,6E,IGO,Chennai,MAA,VOMM,International,06 Jan 14:45,06 Jan 8:45,06 Jan 14:50,5,0,
2022-01-06,Thursday,437,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,06 Jan 14:45,06 Jan 8:45,06 Jan 16:24,99,1,
2022-01-06,Thursday,3240,Cathay Pacific,CX,CPA,Hong Kong,HKG,VHHH,International,06 Jan 14:50,06 Jan 8:50,06 Jan 14:25,0,0,
2022-01-06,Thursday,693,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,06 Jan 15:15,06 Jan 9:15,06 Jan 15:51,36,1,
